# personal-token-denylist-baseline.tsv — BURN-DOWN DEBT LEDGER for
# check-personal-token-denylist.sh (temperloop#164/#169), sibling to
# personal-token-denylist.tsv and personal-token-denylist-exempt-files.txt but
# a DIFFERENT mechanism from both:
#
#   * `# denylist:allow` (per-line marker) and the exempt-files list are for
#     PERMANENT, load-bearing exceptions — a literal that is correct and
#     stays forever (see check-personal-token-denylist.sh's own header).
#   * THIS file is for PRE-EXISTING hits of a newly-added denylist family
#     that are debt, not exceptions — every row here is meant to be fixed
#     and removed. It exists only so widening the denylist (adding a token
#     family that already has hits in the tree) doesn't hard-fail the gate
#     the moment the family is added; the gate still fails on any hit NOT
#     already recorded here, i.e. any NEW occurrence.
#
# Entries were added when the `\bdev/mind\b` (personal Obsidian vault path)
# family was introduced. The follow-up item (kernel-literal-scrub) removes
# the personal path from each listed line and deletes that line's baseline
# row — the goal is an EMPTY file, not a maintained one. Do not add new
# families' debt here without a plan to burn it down; do not add new rows to
# an existing family's debt (fix new hits, don't grandfather them in).
#
# Format: <kernel-set-relative path> TAB <denylist pattern, verbatim from
#         personal-token-denylist.tsv> TAB <exact matched line content>
#
# Matching (check-personal-token-denylist.sh): a hit is suppressed only when
# its (file, pattern, line-content) triple exactly matches a row here, and
# each row suppresses exactly ONE occurrence (a duplicated line is only
# baselined as many times as it's listed) — so a genuinely NEW hit anywhere,
# including a new duplicate of an already-listed line, still fails the gate.
# A row whose line no longer matches the file (already fixed, or the file
# changed around it) simply goes unused — that's expected burn-down
# progress, not an error; there is no separate staleness check.
claude/commands/tidy.md	\bdev/mind\b	     ~/dev/mind/Sessions/_inbox/<stub-1>.md \
claude/commands/tidy.md	\bdev/mind\b	     ~/dev/mind/Sessions/_inbox/<stub-2>.md \
claude/commands/tidy.md	\bdev/mind\b	**Operating principles** (honor the knowledge store's `Projects/foundation/workflows/daily-planning/README.md` note — document paths throughout this file, e.g. `Sessions/_inbox/`, `Decisions/`, `Context/pipeline - pending decisions.md`, are relative to **the knowledge store root**, resolved per `workflows/scripts/lib/knowledge_store.contract.md`; Travis's default: the Obsidian vault `~/dev/mind`):
claude/commands/tidy.md	\bdev/mind\b	**Run the probe** (a kernel script that reads the store via the script-plane `plain-files` backend — `KNOWLEDGE_STORE_ROOT`, default `~/dev/mind`; a checkout with no vault prints one line and no-ops, so this is safe to run unconditionally):
claude/commands/tidy.md	\bdev/mind\b	1. **Collect the cleanly-processed stubs.** For **each** stub that completed Steps 1–4 without unhandled errors, derive its local filesystem path — like Step 1's scanner call, a **raw on-disk path outside the knowledge_store seam**: the archiver reads vault files directly from disk (the MCP-only rule binds Claude, not shell scripts, and the obsidian backend's REST API has no filesystem-root semantics to route through). Travis's default: `~/dev/mind/Sessions/_inbox/<filename>.md`. **Exclude** any stub that failed mid-process — leave it in `_inbox/` for the next run; it is not part of this batch.
claude/commands/tidy.md	\bdev/mind\b	1. Derive the stub's local filesystem path — a **raw on-disk path outside the knowledge_store seam**: `scan_stub.py` reads the file directly from disk rather than through `ks_read`/MCP, because the obsidian backend's REST API has no filesystem-root semantics to route a disk read through (per `workflows/scripts/lib/knowledge_store.contract.md` § the obsidian backend's root-mapping note). Travis's default: `~/dev/mind/Sessions/_inbox/<filename>.md`.
claude/commands/triage.md	\bdev/mind\b	**Every `AskUserQuestion` is an attention datum** — an interruption that signals a *missing default or contract* (see `~/dev/mind/Context/foundation - AskUserQuestion severity taxonomy.md`). They are logged by the PostToolUse hook `claude/hooks/log-askuserquestion.sh` to the append-only stream `meta/data/raw/askuserquestion-events.jsonl` (schema: `meta/data/raw/README.md`). This step turns a **recurring** high-interrupt class into a triage **candidate** — a candidate for a *new default/contract* that would stop the interruption.
claude/hooks/build-worktree-guard.sh	\bdev/mind\b	# See ~/dev/mind/Decisions/stageFind - Worker write-isolation guarantee.md
claude/hooks/mcp-failure-tripwire.sh	\bdev/mind\b	# See ~/dev/mind/Decisions/foundation - Fail-loud halt when Obsidian MCP degrades.md
claude/hooks/session-end-log.sh	\bdev/mind\b	# See ~/dev/mind/Decisions/foundation - Vault provenance schema (note-level).md.
claude/measurement-proxies.md	\bdev/mind\b	ledger file itself lives at `~/dev/mind/Context/Session friction ledger.md`,
workflows/scripts/build/build.config.sh	\bdev/mind\b	: "${KNOWLEDGE_STORE_ROOT:=$HOME/dev/mind}"
workflows/scripts/build/build.config.sh	\bdev/mind\b	# $HOME/dev/mind (today's behavior, unconditionally, predating the seam), so
workflows/scripts/build/build.config.sh	\bdev/mind\b	# the SAME value a caller reading `~/dev/mind` directly used to hardcode,
workflows/scripts/drain/candidate-tells-format.md	\bdev/mind\b	~/dev/mind/Context/pipeline - candidate tells.md
workflows/scripts/drain/vault_hygiene_report.sh	\bdev/mind\b	#     --root DIR       vault root (default: $KNOWLEDGE_STORE_ROOT or ~/dev/mind)
workflows/scripts/drain/vault_hygiene_report.sh	\bdev/mind\b	ROOT="${KNOWLEDGE_STORE_ROOT:-$HOME/dev/mind}"
workflows/scripts/lib/knowledge_store_obsidian.sh	\bdev/mind\b	: "${KNOWLEDGE_STORE_OBSIDIAN_API_KEY_FILE:=$HOME/dev/mind/.obsidian/plugins/obsidian-local-rest-api/data.json}"
workflows/scripts/lib/knowledge_store_obsidian.sh	\bdev/mind\b	# real vault (Travis's default: ~/dev/mind) with zero change to call sites.
workflows/scripts/lib/knowledge_store.contract.md	\bdev/mind\b	  hook/command still names `~/dev/mind` (the Obsidian vault) directly.
workflows/scripts/lib/knowledge_store.contract.md	\bdev/mind\b	| `KNOWLEDGE_STORE_OBSIDIAN_API_KEY_FILE` | `$HOME/dev/mind/.obsidian/plugins/obsidian-local-rest-api/data.json` | Path to the plugin's own key file (`.apiKey` field is the bearer token). |
workflows/scripts/lib/knowledge_store.sh	\bdev/mind\b	# (~/dev/mind) directly. A stranger's fresh install has no such vault, so the
workflows/scripts/lib/knowledge_store.sh	\bdev/mind\b	# every hook/command still names ~/dev/mind directly, unchanged, until a
